formula,T(K),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Ga2I2S2,700,Ga2 I2 S2,16.0,53.0,37.0,33.333333333333336,13.111111111111112,16.0,74.0,96.0,22.0,86.0,8.0,74.0,32.065,126.90447,94.83947,76.23082333333333,33.782431111111116,32.065,302.91,388.36,85.44999999999999,359.3733333333333,37.642222222222244,302.91,13.0,17.0,4.0,15.333333333333334,1.5555555555555554,13.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,105.0,139.0,34.0,122.0,11.333333333333334,105.0,1.81,2.66,0.8500000000000001,2.35,0.36000000000000004,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.3333333333333335,1.5555555555555554,1.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,18.8575,43.015,24.1575,29.219791666666666,9.196805555555555,18.8575,0.0,2.202,2.202,1.088,0.7426666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.0,6.0,66.0,2.6666666666666665,64.0
Ga2I2S2,750,Ga2 I2 S2,16.0,53.0,37.0,33.333333333333336,13.111111111111112,16.0,74.0,96.0,22.0,86.0,8.0,74.0,32.065,126.90447,94.83947,76.23082333333333,33.782431111111116,32.065,302.91,388.36,85.44999999999999,359.3733333333333,37.642222222222244,302.91,13.0,17.0,4.0,15.333333333333334,1.5555555555555554,13.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,105.0,139.0,34.0,122.0,11.333333333333334,105.0,1.81,2.66,0.8500000000000001,2.35,0.36000000000000004,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.3333333333333335,1.5555555555555554,1.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,18.8575,43.015,24.1575,29.219791666666666,9.196805555555555,18.8575,0.0,2.202,2.202,1.088,0.7426666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.0,6.0,66.0,2.6666666666666665,64.0
Ga2I2S2,800,Ga2 I2 S2,16.0,53.0,37.0,33.333333333333336,13.111111111111112,16.0,74.0,96.0,22.0,86.0,8.0,74.0,32.065,126.90447,94.83947,76.23082333333333,33.782431111111116,32.065,302.91,388.36,85.44999999999999,359.3733333333333,37.642222222222244,302.91,13.0,17.0,4.0,15.333333333333334,1.5555555555555554,13.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,105.0,139.0,34.0,122.0,11.333333333333334,105.0,1.81,2.66,0.8500000000000001,2.35,0.36000000000000004,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.3333333333333335,1.5555555555555554,1.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,18.8575,43.015,24.1575,29.219791666666666,9.196805555555555,18.8575,0.0,2.202,2.202,1.088,0.7426666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.0,6.0,66.0,2.6666666666666665,64.0
SnSb2Te4,300,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,350,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,400,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,450,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,500,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,550,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,600,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,650,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,700,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,750,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,800,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,850,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,900,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
SnSb2Te4,950,Sn1 Sb2 Te4,50.0,52.0,2.0,51.42857142857143,0.6530612244897956,52.0,80.0,90.0,10.0,87.14285714285714,3.26530612244898,90.0,118.71,127.6,8.89,124.66142857142857,3.3583673469387714,127.6,505.08,903.78,398.7,743.3257142857143,91.68816326530613,722.66,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,0.14000000000000012,2.065714285714286,0.03918367346938784,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5714285714285716,0.6530612244897959,2.0,31.56,34.7633333333,3.203333333299998,33.63690476188571,1.2873469387591834,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0
